,agent,step,test_id,avg_reward,std_reward
568,,68280,-1,-130.15,57.31966649123726
569,,68400,-1,-130.41666666666666,67.39468121117241
570,,68520,-1,-139.55833333333334,88.15297270780052
571,,68640,-1,-166.56666666666666,113.12940476384652
572,,68760,-1,-158.46666666666667,92.55016057372468
573,,68880,-1,-151.825,77.98671494769691
574,,69000,-1,-160.175,78.45685252629838
575,,69120,-1,-145.2,72.30739934474202
576,,69240,-1,-136.2,56.035792133242836
577,,69360,-1,-191.44166666666666,82.82308412446912
578,,69480,-1,-148.625,65.99142147532005
579,,69600,-1,-126.55833333333334,56.144277807765555
580,,69720,-1,-153.84166666666667,89.79754969126694
581,,69840,-1,-148.41666666666666,68.25877029526845
582,,69960,-1,-119.19166666666666,50.17922807851428
583,,70080,-1,-142.28333333333333,66.30625703673992
584,,70200,-1,-123.6,51.05542739676818
585,,70320,-1,-110.45833333333333,46.84476061655372
586,,70440,-1,-128.48333333333332,49.52928146280968
587,,70560,-1,-171.5,89.54375094518508
588,,70680,-1,-176.51666666666668,87.89207238931671
589,,70800,-1,-151.075,69.77310399908167
590,,70920,-1,-179.50833333333333,95.79944292055612
591,,71040,-1,-111.775,46.32448281776423
592,,71160,-1,-130.59166666666667,62.68339703533057
593,,71280,-1,-130.74166666666667,58.37729236517303
594,,71400,-1,-142.91666666666666,64.78857709675543
595,,71520,-1,-148.11666666666667,63.721945896911286
596,,71640,-1,-127.275,49.17908812018919
597,,71760,-1,-197.4,142.59449498490466
598,,71880,-1,-149.325,67.06565968014728
599,,72000,-1,-145.7,68.80402120031455
600,,72120,-1,-124.99166666666666,48.30570977868167
601,,72240,-1,-172.11666666666667,88.26212696029683
602,,72360,-1,-162.14166666666668,70.18526624030304
603,,72480,-1,-114.16666666666667,51.41324948125942
604,,72600,-1,-170.45,83.92207198744956
605,,72720,-1,-155.21666666666667,82.66238396164377
606,,72840,-1,-148.275,68.13295366414111
607,,72960,-1,-122.91666666666667,49.413996555182166
608,,73080,-1,-137.5,57.17852160849678
609,,73200,-1,-146.76666666666668,75.7902514986078
610,,73320,-1,-145.73333333333332,67.47366564486886
611,,73440,-1,-129.525,57.337445952303575
612,,73560,-1,-149.20833333333334,71.73119914343796
613,,73680,-1,-210.34166666666667,118.97762365485181
614,,73800,-1,-151.55,76.05741800333044
615,,73920,-1,-119.55,55.91240917721217
616,,74040,-1,-172.78333333333333,125.11622485602027
617,,74160,-1,-162.50833333333333,87.2879330943796
618,,74280,-1,-160.75,78.2847633110471
619,,74400,-1,-139.79166666666666,64.9810095121815
620,,74520,-1,-165.58333333333334,88.83501405539498
621,,74640,-1,-144.96666666666667,62.97273660526081
622,,74760,-1,-123.90833333333333,52.6027559216773
623,,74880,-1,-182.68333333333334,97.83182707528715
624,,75000,-1,-183.275,88.00009114578613
625,,75120,-1,-163.625,98.69878946403885
626,,75240,-1,-140.81666666666666,68.26284779357574
627,,75360,-1,-148.20833333333334,74.96753695581991
628,,75480,-1,-172.29166666666666,89.91777686988387
629,,75600,-1,-177.60833333333332,94.5424327866711
630,,75720,-1,-188.33333333333334,104.78106805249801
631,,75840,-1,-149.275,69.82871454494921
632,,75960,-1,-146.95833333333334,70.74501111189554
633,,76080,-1,-126.19166666666666,51.7911343496377
634,,76200,-1,-142.175,63.52029367322961
635,,76320,-1,-154.725,74.87255421714956
636,,76440,-1,-125.41666666666667,50.02259211818418
637,,76560,-1,-169.6,85.05845049141209
638,,76680,-1,-138.66666666666666,78.67457587358759
639,,76800,-1,-148.21666666666667,67.04963128575396
640,,76920,-1,-141.85833333333332,69.1745733432612
641,,77040,-1,-147.21666666666667,86.35432659816311
642,,77160,-1,-140.65833333333333,65.0688732335891
643,,77280,-1,-130.55833333333334,65.96549550501551
644,,77400,-1,-157.75833333333333,75.12223326389835
645,,77520,-1,-142.94166666666666,61.58507609171415
646,,77640,-1,-146.65833333333333,67.57088818829862
647,,77760,-1,-159.30833333333334,103.73795478940622
648,,77880,-1,-175.44166666666666,92.88772755620387
649,,78000,-1,-183.25833333333333,86.90209969014302
650,,78120,-1,-166.175,105.07209132305304
651,,78240,-1,-136.81666666666666,74.93674925488088
652,,78360,-1,-156.70833333333334,72.89711880832847
653,,78480,-1,-162.3,135.93709329441074
654,,78600,-1,-122.54166666666667,52.05043961283025
655,,78720,-1,-142.625,63.25373012716325
656,,78840,-1,-157.3,71.1160553836708
657,,78960,-1,-156.475,72.39520731144201
658,,79080,-1,-129.775,67.20087580034455
659,,79200,-1,-115.125,46.8578635343098
660,,79320,-1,-108.13333333333334,41.67251958891962
661,,79440,-1,-156.11666666666667,75.98828674356477
662,,79560,-1,-147.23333333333332,67.0214808019704
663,,79680,-1,-176.01666666666668,182.12321759975825
664,,79800,-1,-149.675,79.71576198176452
665,,79920,-1,-157.825,84.46948783436537
666,,80040,-1,-198.55833333333334,118.3715052869097
667,,80160,-1,-158.73333333333332,70.64225993616633
668,,80280,-1,-156.825,70.53115889449145
669,,80400,-1,-112.29166666666667,45.470942339281045
670,,80520,-1,-116.8,50.453377818866926
671,,80640,-1,-117.03333333333333,48.69752446366128
672,,80760,-1,-145.0,72.20133886108577
673,,80880,-1,-158.25833333333333,73.25156378687231
674,,81000,-1,-127.33333333333333,65.47306486046169
675,,81120,-1,-144.25,59.08105308246742
676,,81240,-1,-154.225,67.52721210741637
677,,81360,-1,-140.30833333333334,91.1923604104106
678,,81480,-1,-167.46666666666667,87.0476816973829
679,,81600,-1,-119.64166666666667,57.33713105154654
680,,81720,-1,-152.24166666666667,71.90387053018928
681,,81840,-1,-149.73333333333332,83.45435212670989
682,,81960,-1,-162.09166666666667,78.91102540555124
683,,82080,-1,-184.675,90.32987347310228
684,,82200,-1,-117.64166666666667,48.61392047437533
685,,82320,-1,-144.04166666666666,65.88720106279284
686,,82440,-1,-106.675,42.17229787826759
687,,82560,-1,-142.38333333333333,64.46034741520471
688,,82680,-1,-128.85833333333332,57.10287439252851
689,,82800,-1,-143.94166666666666,68.18177858163834
690,,82920,-1,-131.175,71.61629964610012
691,,83040,-1,-118.06666666666666,49.14328257475504
692,,83160,-1,-137.35833333333332,60.17263993894752
693,,83280,-1,-116.69166666666666,48.80160445336016
694,,83400,-1,-200.725,161.49581844431762
695,,83520,-1,-141.09166666666667,64.15502004693181
696,,83640,-1,-215.40833333333333,128.4292604142668
697,,83760,-1,-128.55,74.68967465453306
698,,83880,-1,-135.1,66.10842104704463
699,,84000,-1,-147.49166666666667,71.15932778319056
700,,84120,-1,-146.88333333333333,70.14712910891096
701,,84240,-1,-142.73333333333332,64.5472350728949
702,,84360,-1,-142.55833333333334,66.29904421550049
703,,84480,-1,-173.74166666666667,75.83727050218924
704,,84600,-1,-122.96666666666667,57.80108611051834
705,,84720,-1,-189.8,126.07931366141447
706,,84840,-1,-146.09166666666667,69.05517067694657
707,,84960,-1,-139.975,60.108993018238685
708,,85080,-1,-117.95,47.78944269745498
709,,85200,-1,-150.13333333333333,66.23291393928618
710,,85320,-1,-171.51666666666668,88.43274123435404
711,,85440,-1,-172.05,78.09575852759227
712,,85560,-1,-148.01666666666668,70.09826238138068
713,,85680,-1,-151.65,106.45379670699084
714,,85800,-1,-116.59166666666667,57.18894063152032
715,,85920,-1,-126.05833333333334,50.394493057828804
716,,86040,-1,-149.425,70.7472805720003
717,,86160,-1,-152.625,71.5271583036821
718,,86280,-1,-139.03333333333333,59.8518912724476
719,,86400,-1,-240.25,167.22899718649273
720,,86520,-1,-145.54166666666666,64.07741357573319
721,,86640,-1,-140.98333333333332,62.54424878080762
722,,86760,-1,-139.63333333333333,75.3557046428618
723,,86880,-1,-174.75,136.16052107714629
724,,87000,-1,-139.05833333333334,71.44476839178328
725,,87120,-1,-174.53333333333333,88.91024812822323
726,,87240,-1,-172.625,86.23476314688874
727,,87360,-1,-162.44166666666666,74.90380451322588
728,,87480,-1,-109.425,44.93581765511041
729,,87600,-1,-145.54166666666666,65.27389675224104
730,,87720,-1,-157.86666666666667,73.82783275221405
731,,87840,-1,-159.86666666666667,94.65075570514772
732,,87960,-1,-145.1,63.14525582601858
733,,88080,-1,-192.95,90.67100326638794
734,,88200,-1,-157.19166666666666,77.84806739555081
735,,88320,-1,-132.66666666666666,74.95769177046179
736,,88440,-1,-198.19166666666666,121.86791318427048
737,,88560,-1,-116.91666666666667,44.873634302957406
738,,88680,-1,-129.61666666666667,64.51203806698061
739,,88800,-1,-208.675,125.7679187034595
740,,88920,-1,-125.05833333333334,50.949860293124345
741,,89040,-1,-130.15833333333333,54.092666760127685
742,,89160,-1,-141.15833333333333,65.82261463374289
743,,89280,-1,-212.225,156.7352578128695
744,,89400,-1,-144.63333333333333,65.742291478841
745,,89520,-1,-170.2,115.06017266340831
746,,89640,-1,-151.29166666666666,68.52765814293932
747,,89760,-1,-148.86666666666667,77.24904889741721
748,,89880,-1,-136.45,59.219626532651034
749,,90000,-1,-210.65833333333333,94.90938624404976
750,,90120,-1,-117.89166666666667,52.88317247060312
751,,90240,-1,-157.50833333333333,77.48956874243713
752,,90360,-1,-162.18333333333334,74.33314461859453
753,,90480,-1,-142.66666666666666,65.32487190105228
754,,90600,-1,-152.775,68.20917124307161
755,,90720,-1,-132.19166666666666,51.87152331053673
756,,90840,-1,-111.16666666666667,51.29056660071345
757,,90960,-1,-151.23333333333332,69.7404394084873
758,,91080,-1,-145.16666666666666,67.73297243998344
759,,91200,-1,-141.68333333333334,63.08459708113296
760,,91320,-1,-139.525,86.66467585854497
761,,91440,-1,-142.75833333333333,64.28646770942977
762,,91560,-1,-161.29166666666666,77.08960109653067
763,,91680,-1,-141.08333333333334,60.72596689683545
764,,91800,-1,-143.56666666666666,66.15231582408049
765,,91920,-1,-147.29166666666666,68.41130460108347
766,,92040,-1,-121.74166666666666,49.7703887590023
767,,92160,-1,-146.69166666666666,66.36060526061796
768,,92280,-1,-136.975,74.7808422993483
769,,92400,-1,-154.19166666666666,85.81698509360228
770,,92520,-1,-147.04166666666666,65.20638974739278
771,,92640,-1,-133.675,52.53287264497662
772,,92760,-1,-147.2,67.07441141498498
773,,92880,-1,-157.7,82.81410910386386
774,,93000,-1,-119.3,61.086223214949754
775,,93120,-1,-111.975,45.02655929189645
776,,93240,-1,-149.85,65.06159261294894
777,,93360,-1,-155.61666666666667,85.88967568275531
778,,93480,-1,-141.325,63.76325515791468
779,,93600,-1,-139.96666666666667,65.19648933970466
780,,93720,-1,-117.09166666666667,55.50780663314145
781,,93840,-1,-160.35833333333332,76.98168568273596
782,,93960,-1,-147.075,69.1457593903391
783,,94080,-1,-151.23333333333332,68.13194714832552
784,,94200,-1,-155.2,78.94160288888658
785,,94320,-1,-147.23333333333332,72.3139835870091
786,,94440,-1,-121.89166666666667,52.68203296402125
787,,94560,-1,-256.30833333333334,174.4586768565999
788,,94680,-1,-153.15833333333333,72.02499517914289
789,,94800,-1,-122.35833333333333,56.79771061016065
790,,94920,-1,-195.14166666666668,110.89276320191301
791,,95040,-1,-147.84166666666667,76.41956510315637
792,,95160,-1,-190.4,94.806856292148
793,,95280,-1,-125.78333333333333,53.696397044453136
794,,95400,-1,-149.29166666666666,66.26731167945644
795,,95520,-1,-174.025,81.54737503439335
796,,95640,-1,-138.85833333333332,64.30879875430907
797,,95760,-1,-158.10833333333332,73.70332374157596
798,,95880,-1,-182.38333333333333,98.22382461613996
799,,96000,-1,-177.56666666666666,130.37655293631425
800,,96120,-1,-143.90833333333333,64.06012746284193
801,,96240,-1,-138.70833333333334,63.230187388795734
802,,96360,-1,-187.26666666666668,117.17954410030599
803,,96480,-1,-129.85833333333332,57.896789754604605
804,,96600,-1,-169.23333333333332,92.1286901869095
805,,96720,-1,-162.55,71.27983001289121
806,,96840,-1,-144.28333333333333,78.57641539008735
807,,96960,-1,-118.00833333333334,49.85019154649481
808,,97080,-1,-152.66666666666666,74.89440714914714
809,,97200,-1,-128.25833333333333,65.25609752267515
810,,97320,-1,-158.825,87.28131362630454
811,,97440,-1,-183.075,116.4816267700619
812,,97560,-1,-142.1,63.60010482171655
813,,97680,-1,-182.29166666666666,112.76379411800976
814,,97800,-1,-145.1,66.54464666673044
815,,97920,-1,-204.275,129.54966631244818
816,,98040,-1,-131.08333333333334,65.17662967318543
817,,98160,-1,-151.76666666666668,64.98547701003834
818,,98280,-1,-140.09166666666667,61.05721303735447
819,,98400,-1,-145.59166666666667,69.39098114228455
820,,98520,-1,-150.125,64.27694798033481
821,,98640,-1,-113.01666666666667,43.98938950348014
822,,98760,-1,-177.10833333333332,86.32089316742629
823,,98880,-1,-126.09166666666667,46.29974726952861
824,,99000,-1,-111.13333333333334,43.68732335840939
825,,99120,-1,-192.13333333333333,128.34237630477145
826,,99240,-1,-200.11666666666667,229.68446411447934
827,,99360,-1,-189.7,164.93345122604248
828,,99480,-1,-124.43333333333334,47.563945262024774
829,,99600,-1,-124.975,54.712957408033915
830,,99720,-1,-112.41666666666667,48.64986867631014
831,,99840,-1,-121.85833333333333,49.043908190065316
832,,99960,-1,-118.625,52.70880105194324
833,,100080,-1,-164.66666666666666,77.7831744159508
